	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
215	Beijing-Liu-2007-201-65-1	Beijing	Liu-2007-201-65	tɕ j ɑu ²¹⁴	beij1234	1301	FOOT	277	
216	Beijing-Liu-2007-201-66-1	Beijing	Liu-2007-201-66	tɕ j ɛ ³⁵ + p i ŋ ⁵⁵	beij1234	1431	FREEZE	678	
217	Beijing-Liu-2007-201-66-1	Beijing	Liu-2007-201-66	tɕ j ɛ ³⁵ + p i ŋ ⁵⁵	beij1234	1431	FREEZE	83	
218	Beijing-Liu-2007-201-67-1	Beijing	Liu-2007-201-67	tɕ i n ⁵¹	beij1234	1942	NEAR	682	
219	Beijing-Liu-2007-201-68-1	Beijing	Liu-2007-201-68	kʰ a n ²¹⁴	beij1234	1432	CUT	683	
220	Beijing-Liu-2007-201-69-1	Beijing	Liu-2007-201-69	kʰ a n ⁵¹ + tɕ j ɛ n ⁵¹	beij1234	1409	SEE	689	
221	Beijing-Liu-2007-201-69-1	Beijing	Liu-2007-201-69	kʰ a n ⁵¹ + tɕ j ɛ n ⁵¹	beij1234	1409	SEE	253	
222	Beijing-Liu-2007-201-7-1	Beijing	Liu-2007-201-7	p u ⁵¹	beij1234	1240	NOT	98	
223	Beijing-Liu-2007-201-70-1	Beijing	Liu-2007-201-70	kʰ w a n ⁵⁵	beij1234	1243	WIDE	694	
224	Beijing-Liu-2007-201-71-1	Beijing	Liu-2007-201-71	kʰ w ə n ²¹⁴	beij1234	1917	TIE	696	
225	Beijing-Liu-2007-201-72-1	Beijing	Liu-2007-201-72	l a̠ ⁵⁵	beij1234	1455	PULL	397	
226	Beijing-Liu-2007-201-73-1	Beijing	Liu-2007-201-73	l ɛ ³⁵	beij1234	1446	COME	703	
229	Beijing-Liu-2007-201-76-1	Beijing	Liu-2007-201-76	l j ou ³⁵	beij1234	2003	FLOW	164	
231	Beijing-Liu-2007-201-78-1	Beijing	Liu-2007-201-78	l y ⁵¹	beij1234	1425	GREEN	709	
233	Beijing-Liu-2007-201-8-1	Beijing	Liu-2007-201-8	tsʰ ɑ ⁵⁵	beij1234	1449	RUB	104	
234	Beijing-Liu-2007-201-80-1	Beijing	Liu-2007-201-80	m i ŋ ³⁵ + ts ɿ ⁰	beij1234	1405	NAME	712	
235	Beijing-Liu-2007-201-80-1	Beijing	Liu-2007-201-80	m i ŋ ³⁵ + ts ɿ ⁰	beij1234	1405	NAME	469	
236	Beijing-Liu-2007-201-81-1	Beijing	Liu-2007-201-81	m i ²¹⁴ + tɕʰ i n ⁵⁵	beij1234	1216	MOTHER	157	
237	Beijing-Liu-2007-201-81-1	Beijing	Liu-2007-201-81	m i ²¹⁴ + tɕʰ i n ⁵⁵	beij1234	1216	MOTHER	612	
239	Beijing-Liu-2007-201-83-1	Beijing	Liu-2007-201-83	n a̠ ²¹⁴ + l i ²¹⁴	beij1234	1237	WHERE	188	
240	Beijing-Liu-2007-201-83-1	Beijing	Liu-2007-201-83	n a̠ ²¹⁴ + l i ²¹⁴	beij1234	1237	WHERE	52	
241	Beijing-Liu-2007-201-84-1	Beijing	Liu-2007-201-84	n ɑ ⁵¹	beij1234	78	THAT	261	
242	Beijing-Liu-2007-201-85-1	Beijing	Liu-2007-201-85	n a ⁵¹	beij1234	1937	THERE	261	
245	Beijing-Liu-2007-201-87-1	Beijing	Liu-2007-201-87	n i ²¹⁴	beij1234	1215	THOU	739	
246	Beijing-Liu-2007-201-88-1	Beijing	Liu-2007-201-88	n j ɛ n ³⁵	beij1234	1226	YEAR	741	
247	Beijing-Liu-2007-201-89-1	Beijing	Liu-2007-201-89	n j ɑu ²¹³	beij1234	937	BIRD	745	
248	Beijing-Liu-2007-201-9-1	Beijing	Liu-2007-201-9	tsʰ au ²¹⁴	beij1234	606	GRASS	111	
249	Beijing-Liu-2007-201-90-1	Beijing	Liu-2007-201-90	n y ²¹⁴ + ʐ ɛ n ³⁵	beij1234	962	WOMAN	39	
250	Beijing-Liu-2007-201-90-1	Beijing	Liu-2007-201-90	n y ²¹⁴ + ʐ ɛ n ³⁵	beij1234	962	WOMAN	38	
251	Beijing-Liu-2007-201-91-1	Beijing	Liu-2007-201-91	tʰ u ⁵¹	beij1234	1278	VOMIT	1	
252	Beijing-Liu-2007-201-92-1	Beijing	Liu-2007-201-92	pʰ a̠ ⁵¹	beij1234	1419	FEAR (BE AFRAID)	11	
255	Beijing-Liu-2007-201-94-1	Beijing	Liu-2007-201-94	pʰ j ɑu ⁵⁵ + f u ³⁵	beij1234	1574	FLOAT	20	
256	Beijing-Liu-2007-201-94-1	Beijing	Liu-2007-201-94	pʰ j ɑu ⁵⁵ + f u ³⁵	beij1234	1574	FLOAT	21	
257	Beijing-Liu-2007-201-95-1	Beijing	Liu-2007-201-95	pʰ i ŋ ³⁵	beij1234	1234	SMOOTH	25	
258	Beijing-Liu-2007-201-96-1	Beijing	Liu-2007-201-96	tɕʰ i ⁵⁵ + ts ɿ ⁰	beij1234	1199	WIFE	26	
259	Beijing-Liu-2007-201-96-1	Beijing	Liu-2007-201-96	tɕʰ i ⁵⁵ + ts ɿ ⁰	beij1234	1199	WIFE	19	
260	Beijing-Liu-2007-201-97-1	Beijing	Liu-2007-201-97	tɕʰ ɥ ɛ n ³⁵ + p u ⁵¹	beij1234	98	ALL	54	
261	Beijing-Liu-2007-201-97-1	Beijing	Liu-2007-201-97	tɕʰ ɥ ɛ n ³⁵ + p u ⁵¹	beij1234	98	ALL	55	
263	Beijing-Liu-2007-201-99-1	Beijing	Liu-2007-201-99	ʐ ə n ³⁵	beij1234	683	PERSON	38	
264	Changsha-Liu-2007-201-1-1	Changsha	Liu-2007-201-1	p ə ²⁴	chan1326	1335	WHITE	71	
265	Changsha-Liu-2007-201-10-1	Changsha	Liu-2007-201-10	ts a n ¹³	chan1326	1203	LONG	112	
266	Changsha-Liu-2007-201-100-1	Changsha	Liu-2007-201-100	ʐ ə n ¹³	chan1326	1456	THROW	60	
267	Changsha-Liu-2007-201-100-2	Changsha	Liu-2007-201-100	ɕ w ai ⁴¹	chan1326	1456	THROW	62	
269	Changsha-Liu-2007-201-102-1	Changsha	Liu-2007-201-102	y ¹³ + k o ⁰	chan1326	1459	IF	113	
270	Changsha-Liu-2007-201-102-1	Changsha	Liu-2007-201-102	y ¹³ + k o ⁰	chan1326	1459	IF	114	
271	Changsha-Liu-2007-201-102-2	Changsha	Liu-2007-201-102	j au ⁵⁵ + s ɿ ⁰	chan1326	1459	IF	122	
272	Changsha-Liu-2007-201-102-2	Changsha	Liu-2007-201-102	j au ⁵⁵ + s ɿ ⁰	chan1326	1459	IF	121	
277	Changsha-Liu-2007-201-104-1	Changsha	Liu-2007-201-104	s a n ³³	chan1326	492	THREE	131	
278	Changsha-Liu-2007-201-105-1	Changsha	Liu-2007-201-105	s ə n ³³ + l i n ¹³	chan1326	420	FOREST	132	
279	Changsha-Liu-2007-201-105-1	Changsha	Liu-2007-201-105	s ə n ³³ + l i n ¹³	chan1326	420	FOREST	133	
280	Changsha-Liu-2007-201-106-1	Changsha	Liu-2007-201-106	s a ²⁴	chan1326	1417	KILL	135	
281	Changsha-Liu-2007-201-107-1	Changsha	Liu-2007-201-107	s a ³³ + ts ɿ ⁰	chan1326	671	SAND	138	
282	Changsha-Liu-2007-201-107-1	Changsha	Liu-2007-201-107	s a ³³ + ts ɿ ⁰	chan1326	671	SAND	19	
283	Changsha-Liu-2007-201-107-2	Changsha	Liu-2007-201-107	s a ³³ + p o ¹³ + ts ɿ ⁰	chan1326	671	SAND	138	
284	Changsha-Liu-2007-201-107-2	Changsha	Liu-2007-201-107	s a ³³ + p o ¹³ + ts ɿ ⁰	chan1326	671	SAND	28	
285	Changsha-Liu-2007-201-107-2	Changsha	Liu-2007-201-107	s a ³³ + p o ¹³ + ts ɿ ⁰	chan1326	671	SAND	19	
286	Changsha-Liu-2007-201-108-1	Changsha	Liu-2007-201-108	s a n ³³	chan1326	639	MOUNTAIN	139	
288	Changsha-Liu-2007-201-11-1	Changsha	Liu-2007-201-11	ts a n ¹³ + ts ɿ ⁰	chan1326	1334	GUTS	538	
289	Changsha-Liu-2007-201-11-1	Changsha	Liu-2007-201-11	ts a n ¹³ + ts ɿ ⁰	chan1326	1334	GUTS	19	
290	Changsha-Liu-2007-201-110-1	Changsha	Liu-2007-201-110	s au ⁴¹	chan1326	1242	FEW	141	
291	Changsha-Liu-2007-201-111-1	Changsha	Liu-2007-201-111	s ə ²⁴ + t əu ⁰	chan1326	1205	TONGUE	143	
292	Changsha-Liu-2007-201-111-1	Changsha	Liu-2007-201-111	s ə ²⁴ + t əu ⁰	chan1326	1205	TONGUE	319	
293	Changsha-Liu-2007-201-111-2	Changsha	Liu-2007-201-111	s ə ²⁴ + ts ɿ ⁰	chan1326	1205	TONGUE	143	
294	Changsha-Liu-2007-201-111-2	Changsha	Liu-2007-201-111	s ə ²⁴ + ts ɿ ⁰	chan1326	1205	TONGUE	19	
295	Changsha-Liu-2007-201-112-1	Changsha	Liu-2007-201-112	s ə ¹³	chan1326	730	SNAKE	148	
296	Changsha-Liu-2007-201-113-1	Changsha	Liu-2007-201-113	s ə n ¹³ + ts ɿ ⁰	chan1326	1218	ROPE	153	
297	Changsha-Liu-2007-201-113-1	Changsha	Liu-2007-201-113	s ə n ¹³ + ts ɿ ⁰	chan1326	1218	ROPE	19	
298	Changsha-Liu-2007-201-113-2	Changsha	Liu-2007-201-113	s o ²⁴ + ts ɿ ⁰	chan1326	1218	ROPE	154	
299	Changsha-Liu-2007-201-113-2	Changsha	Liu-2007-201-113	s o ²⁴ + ts ɿ ⁰	chan1326	1218	ROPE	19	
300	Changsha-Liu-2007-201-114-1	Changsha	Liu-2007-201-114	s ɿ ²⁴	chan1326	1392	LOUSE	155	
301	Changsha-Liu-2007-201-114-2	Changsha	Liu-2007-201-114	s ɿ ²⁴ + p o ¹³ + ts ɿ ⁰	chan1326	1392	LOUSE	155	
302	Changsha-Liu-2007-201-114-2	Changsha	Liu-2007-201-114	s ɿ ²⁴ + p o ¹³ + ts ɿ ⁰	chan1326	1392	LOUSE	28	
303	Changsha-Liu-2007-201-114-2	Changsha	Liu-2007-201-114	s ɿ ²⁴ + p o ¹³ + ts ɿ ⁰	chan1326	1392	LOUSE	19	
304	Changsha-Liu-2007-201-115-1	Changsha	Liu-2007-201-115	s ɿ ²⁴	chan1326	1726	WET	161	
305	Changsha-Liu-2007-201-116-1	Changsha	Liu-2007-201-116	s ə n ²⁴ + m o ⁰	chan1326	1236	WHAT	166	
306	Changsha-Liu-2007-201-116-1	Changsha	Liu-2007-201-116	s ə n ²⁴ + m o ⁰	chan1326	1236	WHAT	167	
307	Changsha-Liu-2007-201-116-2	Changsha	Liu-2007-201-116	m o ²⁴ + ts ɿ ⁰	chan1326	1236	WHAT	167	
308	Changsha-Liu-2007-201-116-2	Changsha	Liu-2007-201-116	m o ²⁴ + ts ɿ ⁰	chan1326	1236	WHAT	19	
309	Changsha-Liu-2007-201-117-1	Changsha	Liu-2007-201-117	s ɿ ²⁴ + t əu ⁰	chan1326	857	STONE	180	
310	Changsha-Liu-2007-201-117-1	Changsha	Liu-2007-201-117	s ɿ ²⁴ + t əu ⁰	chan1326	857	STONE	319	
311	Changsha-Liu-2007-201-118-1	Changsha	Liu-2007-201-118	s əu ⁴¹	chan1326	1277	HAND	182	
312	Changsha-Liu-2007-201-118-2	Changsha	Liu-2007-201-118	s əu ⁴¹ + p a ⁵⁵ + ts ɿ ⁰	chan1326	1277	HAND	182	
313	Changsha-Liu-2007-201-118-2	Changsha	Liu-2007-201-118	s əu ⁴¹ + p a ⁵⁵ + ts ɿ ⁰	chan1326	1277	HAND	183	
314	Changsha-Liu-2007-201-118-2	Changsha	Liu-2007-201-118	s əu ⁴¹ + p a ⁵⁵ + ts ɿ ⁰	chan1326	1277	HAND	19	
315	Changsha-Liu-2007-201-119-1	Changsha	Liu-2007-201-119	ɕ y ¹¹	chan1326	906	TREE	134	
316	Changsha-Liu-2007-201-12-1	Changsha	Liu-2007-201-12	tsʰ a n ⁵⁵	chan1326	1261	SING	539	
317	Changsha-Liu-2007-201-120-1	Changsha	Liu-2007-201-120	ɕ y ¹¹ + p i ¹³	chan1326	1204	BARK	134	
318	Changsha-Liu-2007-201-120-1	Changsha	Liu-2007-201-120	ɕ y ¹¹ + p i ¹³	chan1326	1204	BARK	16	
320	Changsha-Liu-2007-201-121b-1	Changsha	Liu-2007-201-121b	s əu ⁴¹	chan1326	1420	COUNT	185	
321	Changsha-Liu-2007-201-122-1	Changsha	Liu-2007-201-122	s ei ¹³	chan1326	1235	WHO	187	
322	Changsha-Liu-2007-201-122-2	Changsha	Liu-2007-201-122	o ¹³ + ts ɿ ⁵⁵ + k o ⁵⁵	chan1326	1235	WHO	171	
323	Changsha-Liu-2007-201-122-2	Changsha	Liu-2007-201-122	o ¹³ + ts ɿ ⁵⁵ + k o ⁵⁵	chan1326	1235	WHO	189	
324	Changsha-Liu-2007-201-122-2	Changsha	Liu-2007-201-122	o ¹³ + ts ɿ ⁵⁵ + k o ⁵⁵	chan1326	1235	WHO	56	
325	Changsha-Liu-2007-201-123-1	Changsha	Liu-2007-201-123	ɕ ɥ ei ⁴¹	chan1326	948	WATER	194	
328	Changsha-Liu-2007-201-125-1	Changsha	Liu-2007-201-125	ɕ ɥ ei ¹¹	chan1326	1585	SLEEP	196	
329	Changsha-Liu-2007-201-125-2	Changsha	Liu-2007-201-125	kʰ w ə n ⁵⁵	chan1326	1585	SLEEP	197	
330	Changsha-Liu-2007-201-126-1	Changsha	Liu-2007-201-126	tɕ i n ³³	chan1326	1421	SUCK	204	
331	Changsha-Liu-2007-201-127-1	Changsha	Liu-2007-201-127	s o ²⁴	chan1326	1458	SAY	206	
332	Changsha-Liu-2007-201-127-2	Changsha	Liu-2007-201-127	tɕ j a n ⁴¹	chan1326	1458	SAY	210	
333	Changsha-Liu-2007-201-128-1	Changsha	Liu-2007-201-128	s i ³³	chan1326	1437	SPLIT	212	
334	Changsha-Liu-2007-201-128-2	Changsha	Liu-2007-201-128	ʈʂʰ ə ⁴¹	chan1326	1437	SPLIT	216	
335	Changsha-Liu-2007-201-129-1	Changsha	Liu-2007-201-129	s ɿ ⁴¹	chan1326	1494	DIE	222	
336	Changsha-Liu-2007-201-129-2	Changsha	Liu-2007-201-129	k w a ³³	chan1326	1494	DIE	442	
337	Changsha-Liu-2007-201-129-3	Changsha	Liu-2007-201-129	t a n ¹³ + s ɿ ⁵⁵ + l a n ¹³	chan1326	1494	DIE	224	
338	Changsha-Liu-2007-201-129-3	Changsha	Liu-2007-201-129	t a n ¹³ + s ɿ ⁵⁵ + l a n ¹³	chan1326	1494	DIE	184	
339	Changsha-Liu-2007-201-129-3	Changsha	Liu-2007-201-129	t a n ¹³ + s ɿ ⁵⁵ + l a n ¹³	chan1326	1494	DIE	207	
340	Changsha-Liu-2007-201-13-1	Changsha	Liu-2007-201-13	f ei ³³ + ts ə n ¹³	chan1326	2	DUST	542	
341	Changsha-Liu-2007-201-13-1	Changsha	Liu-2007-201-13	f ei ³³ + ts ə n ¹³	chan1326	2	DUST	540	
342	Changsha-Liu-2007-201-130-1	Changsha	Liu-2007-201-130	s ɿ ⁵⁵	chan1326	1500	FOUR	225	
343	Changsha-Liu-2007-201-131-1	Changsha	Liu-2007-201-131	tʰ a ³³	chan1326	1211	HE	226	
344	Changsha-Liu-2007-201-132-1	Changsha	Liu-2007-201-132	tʰ a ³³ + m ə n	chan1326	817	THEY	226	
345	Changsha-Liu-2007-201-132-1	Changsha	Liu-2007-201-132	tʰ a ³³ + m ə n	chan1326	817	THEY	195	
346	Changsha-Liu-2007-201-133-1	Changsha	Liu-2007-201-133	tʰ ai ⁵⁵ + j a n ¹³	chan1326	1343	SUN	239	
347	Changsha-Liu-2007-201-133-1	Changsha	Liu-2007-201-133	tʰ ai ⁵⁵ + j a n ¹³	chan1326	1343	SUN	240	
348	Changsha-Liu-2007-201-134-1	Changsha	Liu-2007-201-134	tʰ a n ⁴¹	chan1326	1411	LIE (REST)	244	
349	Changsha-Liu-2007-201-134-2	Changsha	Liu-2007-201-134	ɕ ɥ ei ¹¹	chan1326	1411	LIE (REST)	196	
350	Changsha-Liu-2007-201-135-1	Changsha	Liu-2007-201-135	tʰ j ẽ ³³	chan1326	1225	DAY (NOT NIGHT)	247	
351	Changsha-Liu-2007-201-136-1	Changsha	Liu-2007-201-136	tʰ j ẽ ³³ + kʰ ə n ³³	chan1326	1732	SKY	247	
352	Changsha-Liu-2007-201-136-1	Changsha	Liu-2007-201-136	tʰ j ẽ ³³ + kʰ ə n ³³	chan1326	1732	SKY	248	
353	Changsha-Liu-2007-201-137-1	Changsha	Liu-2007-201-137	tʰ i n ³³ + tɕ j ẽ ⁵⁵	chan1326	1408	HEAR	252	
354	Changsha-Liu-2007-201-137-1	Changsha	Liu-2007-201-137	tʰ i n ³³ + tɕ j ẽ ⁵⁵	chan1326	1408	HEAR	253	
355	Changsha-Liu-2007-201-138-1	Changsha	Liu-2007-201-138	t əu ¹³	chan1326	1256	HEAD	79	
356	Changsha-Liu-2007-201-138-2	Changsha	Liu-2007-201-138	l au ⁴¹ + kʰ o ⁰	chan1326	1256	HEAD	257	
357	Changsha-Liu-2007-201-138-2	Changsha	Liu-2007-201-138	l au ⁴¹ + kʰ o ⁰	chan1326	1256	HEAD	260	
360	Changsha-Liu-2007-201-14-1	Changsha	Liu-2007-201-14	tɕʰ j a ²⁴	chan1326	1336	EAT	549	
361	Changsha-Liu-2007-201-140-1	Changsha	Liu-2007-201-140	tʰ əu ⁴¹ + t i ¹¹	chan1326	1228	EARTH (SOIL)	264	
362	Changsha-Liu-2007-201-140-1	Changsha	Liu-2007-201-140	tʰ əu ⁴¹ + t i ¹¹	chan1326	1228	EARTH (SOIL)	265	
363	Changsha-Liu-2007-201-141-1	Changsha	Liu-2007-201-141	tʰ əu ⁵⁵	chan1326	1440	SPIT	1	
364	Changsha-Liu-2007-201-142-1	Changsha	Liu-2007-201-142	tʰ ei ³³	chan1326	1452	PUSH	268	
365	Changsha-Liu-2007-201-142-2	Changsha	Liu-2007-201-142	ɕ ɥ ẽ ³³	chan1326	1452	PUSH	271	
366	Changsha-Liu-2007-201-143-1	Changsha	Liu-2007-201-143	tʰ ei ⁴¹	chan1326	1297	LEG	275	
367	Changsha-Liu-2007-201-143-2	Changsha	Liu-2007-201-143	tʰ ei ⁴¹ + p a ⁵⁵ + ts ɿ ⁰	chan1326	1297	LEG	275	
368	Changsha-Liu-2007-201-143-2	Changsha	Liu-2007-201-143	tʰ ei ⁴¹ + p a ⁵⁵ + ts ɿ ⁰	chan1326	1297	LEG	183	
369	Changsha-Liu-2007-201-143-2	Changsha	Liu-2007-201-143	tʰ ei ⁴¹ + p a ⁵⁵ + ts ɿ ⁰	chan1326	1297	LEG	19	
370	Changsha-Liu-2007-201-144-1	Changsha	Liu-2007-201-144	w a ²⁴	chan1326	1418	DIG	280	
371	Changsha-Liu-2007-201-145-1	Changsha	Liu-2007-201-145	w a n ¹³	chan1326	1413	PLAY	285	
372	Changsha-Liu-2007-201-146-1	Changsha	Liu-2007-201-146	w a n ⁴¹ + s a n ¹¹	chan1326	1233	NIGHT	295	
373	Changsha-Liu-2007-201-146-1	Changsha	Liu-2007-201-146	w a n ⁴¹ + s a n ¹¹	chan1326	1233	NIGHT	249	
374	Changsha-Liu-2007-201-146-2	Changsha	Liu-2007-201-146	j a ¹¹ + k a ⁰ + ts ɿ ⁰	chan1326	1233	NIGHT	300	
375	Changsha-Liu-2007-201-146-2	Changsha	Liu-2007-201-146	j a ¹¹ + k a ⁰ + ts ɿ ⁰	chan1326	1233	NIGHT	304	
376	Changsha-Liu-2007-201-146-2	Changsha	Liu-2007-201-146	j a ¹¹ + k a ⁰ + ts ɿ ⁰	chan1326	1233	NIGHT	19	
377	Changsha-Liu-2007-201-147-1	Changsha	Liu-2007-201-147	w ei ⁴¹ + p a ⁰	chan1326	1220	TAIL	308	
378	Changsha-Liu-2007-201-147-1	Changsha	Liu-2007-201-147	w ei ⁴¹ + p a ⁰	chan1326	1220	TAIL	309	
379	Changsha-Liu-2007-201-148-1	Changsha	Liu-2007-201-148	w ə n ¹³	chan1326	1586	SMELL (PERCEIVE)	310	
380	Changsha-Liu-2007-201-149-1	Changsha	Liu-2007-201-149	ŋ o ⁴¹	chan1326	1209	I	313	
381	Changsha-Liu-2007-201-15-1	Changsha	Liu-2007-201-15	tsʰ ɿ ⁵⁵ + p a n ¹³	chan1326	1257	WING	551	
382	Changsha-Liu-2007-201-15-1	Changsha	Liu-2007-201-15	tsʰ ɿ ⁵⁵ + p a n ¹³	chan1326	1257	WING	276	
383	Changsha-Liu-2007-201-15-2	Changsha	Liu-2007-201-15	i ⁵⁵ + k a ¹³ + ts ɿ ⁰	chan1326	1257	WING	404	
384	Changsha-Liu-2007-201-15-2	Changsha	Liu-2007-201-15	i ⁵⁵ + k a ¹³ + ts ɿ ⁰	chan1326	1257	WING	76	
385	Changsha-Liu-2007-201-15-2	Changsha	Liu-2007-201-15	i ⁵⁵ + k a ¹³ + ts ɿ ⁰	chan1326	1257	WING	19	
386	Changsha-Liu-2007-201-150-1	Changsha	Liu-2007-201-150	ŋ o ⁴¹ + m ə n ⁰	chan1326	1212	WE	313	
387	Changsha-Liu-2007-201-150-1	Changsha	Liu-2007-201-150	ŋ o ⁴¹ + m ə n ⁰	chan1326	1212	WE	195	
388	Changsha-Liu-2007-201-151-1	Changsha	Liu-2007-201-151	u ⁴¹	chan1326	493	FIVE	324	
389	Changsha-Liu-2007-201-152-1	Changsha	Liu-2007-201-152	ts au ⁵⁵ + ts ɿ ⁰	chan1326	249	FOG	329	
390	Changsha-Liu-2007-201-152-1	Changsha	Liu-2007-201-152	ts au ⁵⁵ + ts ɿ ⁰	chan1326	249	FOG	19	
400	Changsha-Liu-2007-201-154-1	Changsha	Liu-2007-201-154	ɕ i ⁴¹	chan1326	1453	WASH	346	
402	Changsha-Liu-2007-201-156-1	Changsha	Liu-2007-201-156	ɕ j au ⁴¹	chan1326	1246	SMALL	49	
403	Changsha-Liu-2007-201-156-2	Changsha	Liu-2007-201-156	ɕ i ⁵⁵	chan1326	1246	SMALL	348	
404	Changsha-Liu-2007-201-157-1	Changsha	Liu-2007-201-157	ɕ j au ⁵⁵	chan1326	1355	LAUGH	350	
405	Changsha-Liu-2007-201-158-1	Changsha	Liu-2007-201-158	ɕ i n ³³	chan1326	1223	HEART	352	
406	Changsha-Liu-2007-201-158-2	Changsha	Liu-2007-201-158	ɕ i n ³³ + ts a n ¹¹	chan1326	1223	HEART	352	
407	Changsha-Liu-2007-201-158-2	Changsha	Liu-2007-201-158	ɕ i n ³³ + ts a n ¹¹	chan1326	1223	HEART	353	
408	Changsha-Liu-2007-201-159-1	Changsha	Liu-2007-201-159	ɕ i n ³³	chan1326	1231	NEW	355	
409	Changsha-Liu-2007-201-16-1	Changsha	Liu-2007-201-16	ts ə n ¹³	chan1326	1219	WORM	159	
410	Changsha-Liu-2007-201-160-1	Changsha	Liu-2007-201-160	ɕ i n ³³ + ɕ i n ⁰	chan1326	1430	STAR	356	
411	Changsha-Liu-2007-201-160-1	Changsha	Liu-2007-201-160	ɕ i n ³³ + ɕ i n ⁰	chan1326	1430	STAR	318	
412	Changsha-Liu-2007-201-161-1	Changsha	Liu-2007-201-161	ɕ j e ²⁴	chan1326	784	SNOW	358	
413	Changsha-Liu-2007-201-162-1	Changsha	Liu-2007-201-162	ɕ j e ²⁴	chan1326	946	BLOOD	359	
414	Changsha-Liu-2007-201-163-1	Changsha	Liu-2007-201-163	j a ²⁴	chan1326	1414	SQUEEZE	360	
415	Changsha-Liu-2007-201-164-1	Changsha	Liu-2007-201-164	ŋ a ¹³ + tsʰ ɿ ⁴¹	chan1326	1380	TOOTH	363	
416	Changsha-Liu-2007-201-164-1	Changsha	Liu-2007-201-164	ŋ a ¹³ + tsʰ ɿ ⁴¹	chan1326	1380	TOOTH	364	
417	Changsha-Liu-2007-201-165-1	Changsha	Liu-2007-201-165	j ẽ ³³	chan1326	778	SMOKE (EXHAUST)	366	
418	Changsha-Liu-2007-201-166-1	Changsha	Liu-2007-201-166	j ẽ ¹³	chan1326	1274	SALT	367	
419	Changsha-Liu-2007-201-167-1	Changsha	Liu-2007-201-167	ŋ a n ⁴¹ + tɕ i n ⁰	chan1326	1248	EYE	369	
420	Changsha-Liu-2007-201-167-1	Changsha	Liu-2007-201-167	ŋ a n ⁴¹ + tɕ i n ⁰	chan1326	1248	EYE	370	
421	Changsha-Liu-2007-201-168-1	Changsha	Liu-2007-201-168	ŋ a ⁴¹	chan1326	1403	BITE	377	
422	Changsha-Liu-2007-201-169-1	Changsha	Liu-2007-201-169	j e ²⁴ + ts ɿ ⁰	chan1326	628	LEAF	380	
423	Changsha-Liu-2007-201-169-1	Changsha	Liu-2007-201-169	j e ²⁴ + ts ɿ ⁰	chan1326	628	LEAF	19	
424	Changsha-Liu-2007-201-17-1	Changsha	Liu-2007-201-17	tɕʰ w ei ³³	chan1326	175	BLOW (OF WIND)	555	
425	Changsha-Liu-2007-201-170-1	Changsha	Liu-2007-201-170	i ²⁴	chan1326	1493	ONE	381	
426	Changsha-Liu-2007-201-171-1	Changsha	Liu-2007-201-171	i n ³³ + w ei ¹¹	chan1326	1157	BECAUSE	383	
427	Changsha-Liu-2007-201-171-1	Changsha	Liu-2007-201-171	i n ³³ + w ei ¹¹	chan1326	1157	BECAUSE	384	
428	Changsha-Liu-2007-201-172-1	Changsha	Liu-2007-201-172	j əu ¹³ + ɕ ɥ ei ⁴¹	chan1326	1439	SWIM	387	
429	Changsha-Liu-2007-201-172-1	Changsha	Liu-2007-201-172	j əu ¹³ + ɕ ɥ ei ⁴¹	chan1326	1439	SWIM	194	
430	Changsha-Liu-2007-201-172-2	Changsha	Liu-2007-201-172	w a n ¹³ + ɕ ɥ ei ⁴¹	chan1326	1439	SWIM	285	
431	Changsha-Liu-2007-201-172-2	Changsha	Liu-2007-201-172	w a n ¹³ + ɕ ɥ ei ⁴¹	chan1326	1439	SWIM	194	
432	Changsha-Liu-2007-201-173-1	Changsha	Liu-2007-201-173	j əu ¹¹ + p j ẽ ³³	chan1326	1019	RIGHT	395	
433	Changsha-Liu-2007-201-173-1	Changsha	Liu-2007-201-173	j əu ¹¹ + p j ẽ ³³	chan1326	1019	RIGHT	396	
434	Changsha-Liu-2007-201-174-1	Changsha	Liu-2007-201-174	y ¹³	chan1326	227	FISH	402	
435	Changsha-Liu-2007-201-175-1	Changsha	Liu-2007-201-175	y ⁴¹ + m au ¹³	chan1326	1201	FEATHER	403	
436	Changsha-Liu-2007-201-175-1	Changsha	Liu-2007-201-175	y ⁴¹ + m au ¹³	chan1326	1201	FEATHER	263	
439	Changsha-Liu-2007-201-178-1	Changsha	Liu-2007-201-178	ɥ ẽ ⁴¹	chan1326	1406	FAR	409	
446	Changsha-Liu-2007-201-18-1	Changsha	Liu-2007-201-18	tsʰ ɿ ⁵⁵	chan1326	1434	STAB	557	
447	Changsha-Liu-2007-201-180-1	Changsha	Liu-2007-201-180	y n ¹³	chan1326	1489	CLOUD	414	
448	Changsha-Liu-2007-201-181-1	Changsha	Liu-2007-201-181	ts ai ¹¹	chan1326	1460	IN	416	
449	Changsha-Liu-2007-201-182-1	Changsha	Liu-2007-201-182	ts a n ³³	chan1326	1230	DIRTY	417	
450	Changsha-Liu-2007-201-182-2	Changsha	Liu-2007-201-182	l a ²⁴ + tʰ a ²⁴	chan1326	1230	DIRTY	420	
