	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
203	Changsha-117_where-1	Changsha	117_where	l a ⁴¹ + l i	chan1326	nan	1237.0	WHERE	209	
204	Changsha-117_where-2	Changsha	117_where	l a ⁴¹ + kʰ w a j u a i ⁴¹ + ts ɿ	chan1326	nan	1237.0	WHERE	280	
205	Changsha-117_where-3	Changsha	117_where	o ¹³ + ʈʂ ʅ ⁵⁵	chan1326	nan	1237.0	WHERE	720	
206	Changsha-118_this-1	Changsha	118_this	k a j ²⁴ + k o	chan1326	nan	1214.0	THIS	651	
207	Changsha-118_this-2	Changsha	118_this	k a j ²⁴ + ʈʂ a ²⁴	chan1326	nan	1214.0	THIS	842	
208	Changsha-119_that-1	Changsha	119_that	l a j ⁵⁵ + k o	chan1326	nan	78.0	THAT	888	
209	Changsha-119_that-2	Changsha	119_that	l a j ⁵⁵ + ʈʂ a ²⁴	chan1326	nan	78.0	THAT	430	
210	Changsha-11_rainbow-1	Changsha	11_rainbow	k a n ⁵⁵	chan1326	nan	1733.0	RAINBOW	855	
211	Changsha-120_whatkindof-1	Changsha	120_whatkindof	l a j ⁴¹ + k o	chan1326	nan	727.0	WHICH	640	
212	Changsha-120_whatkindof-2	Changsha	120_whatkindof	o ¹³ + ʈʂ ʅ ⁵⁵ + k o ⁵⁵	chan1326	nan	727.0	WHICH	720	
213	Changsha-121_how-1	Changsha	121_how	o ¹³ + ʂ ʅ	chan1326	nan	1239.0	HOW	960	
214	Changsha-121_how-2	Changsha	121_how	o ¹³ + l i	chan1326	nan	1239.0	HOW	17	
215	Changsha-122_classifierperson-1	Changsha	122_classifierperson	w e j u/w e i ¹¹	chan1326	nan	516.0	PERSON (CLASSIFIER)	288	
216	Changsha-123_classifierpair-1	Changsha	123_classifierpair	ɕ ɥ a n ³³	chan1326	nan	2089.0	PAIR (CLASSIFIER)	708	
217	Changsha-124_classifierpillow-1	Changsha	124_classifierpillow	tɕ ɥ a n ¹³	chan1326	nan	2166.0	PILLOW (CLASSIFIER)	682	
218	Changsha-125_classifiervehicle-1	Changsha	125_classifiervehicle	p u ¹¹	chan1326	nan	2167.0	VEHICLE (CLASSIFIER)	175	
219	Changsha-126_classifiercow-1	Changsha	126_classifiercow	t j a w i a u ¹³	chan1326	nan	2168.0	COW (CLASSIFIER)	716	
220	Changsha-127_classifierpig-1	Changsha	127_classifierpig	ʈʂ a ²⁴	chan1326	nan	2169.0	PIG (CLASSIFIER)	681	
221	Changsha-128_awhile-1	Changsha	128_awhile	x a ¹¹ + x a ts ɿ	chan1326	nan	726.0	WHILE	655	
222	Changsha-130_on-1	Changsha	130_on	ʂ a n ¹¹ + m j ẽ	chan1326	nan	1741.0	ABOVE	674	
223	Changsha-130_on-2	Changsha	130_on	k a w ³³ + t ə w	chan1326	nan	1741.0	ABOVE	1085	
224	Changsha-130_on-3	Changsha	130_on	ʂ a n ¹¹ + t ə w	chan1326	nan	1741.0	ABOVE	210	
225	Changsha-131_under-1	Changsha	131_under	ɕ j a ¹¹ + m j ẽ	chan1326	nan	1485.0	BELOW OR UNDER	167	
226	Changsha-131_under-2	Changsha	131_under	tɕ j o ²⁴ + x a ¹¹	chan1326	nan	1485.0	BELOW OR UNDER	156	
227	Changsha-131_under-3	Changsha	131_under	t i ⁴¹ + x a ¹¹	chan1326	nan	1485.0	BELOW OR UNDER	524	
228	Changsha-131_under-4	Changsha	131_under	ɕ j a ¹¹ + t ə w	chan1326	nan	1485.0	BELOW OR UNDER	611	
229	Changsha-132_left-1	Changsha	132_left	ts o ⁴¹ + p j ẽ ³³	chan1326	nan	244.0	LEFT	1052	
230	Changsha-133_right-1	Changsha	133_right	j ə w i əu ¹¹ + p j ẽ ³³	chan1326	nan	1019.0	RIGHT	181	
231	Changsha-134_inthemiddle-1	Changsha	134_inthemiddle	ʈʂ o ŋ ³³ + k a n ³³	chan1326	nan	nan	nan	1083	
232	Changsha-135_inside-1	Changsha	135_inside	l i ⁴¹ + m j ẽ	chan1326	nan	1606.0	INSIDE	52	
233	Changsha-135_inside-2	Changsha	135_inside	l i ⁴¹ + t ə w	chan1326	nan	1606.0	INSIDE	689	
234	Changsha-135_inside-3	Changsha	135_inside	t ə w ¹¹ + l i	chan1326	nan	1606.0	INSIDE	21	
235	Changsha-136_outside-1	Changsha	136_outside	w a j u a i ¹¹ + t ə w	chan1326	nan	762.0	OUTSIDE	283	
236	Changsha-136_outside-2	Changsha	136_outside	w a j u a i ¹¹ + m j ẽ	chan1326	nan	762.0	OUTSIDE	658	
237	Changsha-137_sweet-1	Changsha	137_sweet	t j ẽ ¹³	chan1326	nan	717.0	SWEET	1177	
238	Changsha-138_sour-1	Changsha	138_sour	s õ ³³	chan1326	nan	1906.0	SOUR	274	
239	Changsha-139_salty-1	Changsha	139_salty	x a n ¹³	chan1326	nan	1091.0	SALTY	38	
240	Changsha-140_watery-1	Changsha	140_watery	t a n ¹¹	chan1326	nan	2181.0	LIGHT (IN TASTE)	1101	
241	Changsha-141_fat-1	Changsha	141_fat	tɕ ɥ a n ⁵⁵	chan1326	nan	1279.0	FAT (OBESE)	1143	
242	Changsha-141_fat-2	Changsha	141_fat	pʰ a n ⁵⁵	chan1326	nan	1279.0	FAT (OBESE)	102	
243	Changsha-142_thin-1	Changsha	142_thin	ʂ ə w ⁵⁵	chan1326	nan	1400.0	THIN (SLIM)	683	
244	Changsha-142_thin-2	Changsha	142_thin	ts i n ³³	chan1326	nan	1400.0	THIN (SLIM)	93	
245	Changsha-143_cold-1	Changsha	143_cold	l ə n ⁴¹	chan1326	nan	1287.0	COLD	177	
246	Changsha-144_hot-1	Changsha	144_hot	ɥ e ²⁴	chan1326	nan	1286.0	HOT	834	
247	Changsha-145_wellsmelling-1	Changsha	145_wellsmelling	ɕ j a n ³³	chan1326	nan	376.0	FRAGRANT	1092	
248	Changsha-146_stinky-1	Changsha	146_stinky	ʈʂʰ ə w ⁵⁵	chan1326	nan	42.0	STINKING	133	
249	Changsha-147_thick-1	Changsha	147_thick	tsʰ ə w ³³	chan1326	nan	1244.0	THICK	1146	
250	Changsha-148_tiny-1	Changsha	148_tiny	s i ⁵⁵	chan1326	nan	1246.0	SMALL	967	
251	Changsha-149_long-1	Changsha	149_long	ʈʂ a n ¹³	chan1326	nan	1203.0	LONG	552	
252	Changsha-150_short-1	Changsha	150_short	t õ ⁴¹	chan1326	nan	1645.0	SHORT	868	
253	Changsha-151_dirty-1	Changsha	151_dirty	l a ²⁴ + tʰ a ²⁴	chan1326	nan	1230.0	DIRTY	422	
254	Changsha-151_dirty-2	Changsha	151_dirty	l a ⁴¹ + f u ¹³	chan1326	nan	1230.0	DIRTY	221	
255	Changsha-152_clean-1	Changsha	152_clean	k a n ³³ + ts i n ⁵⁵	chan1326	nan	704.0	CLEAN	748	
256	Changsha-152_clean-2	Changsha	152_clean	s o ²⁴ + l i ⁵⁵	chan1326	nan	704.0	CLEAN	246	
257	Changsha-153_cheap-1	Changsha	153_cheap	p j ẽ ¹³ + i	chan1326	nan	1887.0	CHEAP	73	
258	Changsha-156_justright-1	Changsha	156_justright	k a n ³³ + x a w ⁴¹	chan1326	nan	1725.0	CORRECT (RIGHT)	733	
259	Changsha-156_justright-2	Changsha	156_justright	tɕʰ j a ²⁴ + x o ²⁴	chan1326	nan	1725.0	CORRECT (RIGHT)	75	
260	Changsha-157_and-1	Changsha	157_and	k ə n ³³	chan1326	nan	1577.0	AND	863	
261	Changsha-158_only-1	Changsha	158_only	ʈʂ ʅ ⁴¹	chan1326	nan	1580.0	ONLY	597	
262	Changsha-159_from-1	Changsha	159_from	ts o ŋ ¹³	chan1326	nan	693.0	FROM	1086	
263	Changsha-15_thisyear-1	Changsha	15_thisyear	tɕ i n ³³ + ɲ j ẽ ¹³	chan1326	nan	513.0	THIS YEAR	760	
264	Changsha-160_insteadof-1	Changsha	160_insteadof	p a n ³³	chan1326	nan	1652.0	INSTEAD	1071	
265	Changsha-161_take-1	Changsha	161_take	l a ³³	chan1326	nan	1749.0	TAKE	1103	
266	Changsha-162_onpurpose-1	Changsha	162_onpurpose	k u ⁵⁵ + i ⁵⁵	chan1326	nan	1031.0	ON PURPOSE	59	
267	Changsha-162_onpurpose-2	Changsha	162_onpurpose	p a ¹¹ + ʂ ʅ ¹¹	chan1326	nan	1031.0	ON PURPOSE	375	
268	Changsha-163_one-1	Changsha	163_one	i ²⁴	chan1326	nan	1493.0	ONE	637	
269	Changsha-164_two-1	Changsha	164_two	ə ¹¹	chan1326	nan	1498.0	TWO	1106	
270	Changsha-165_three-1	Changsha	165_three	s a n ³³	chan1326	nan	492.0	THREE	196	
271	Changsha-166_four-1	Changsha	166_four	s ɿ ⁵⁵	chan1326	nan	1500.0	FOUR	1156	
272	Changsha-167_five-1	Changsha	167_five	u ⁴¹	chan1326	nan	493.0	FIVE	193	
273	Changsha-168_six-1	Changsha	168_six	l ə w ²⁴	chan1326	nan	1703.0	SIX	813	
274	Changsha-169_seven-1	Changsha	169_seven	tsʰ i ²⁴	chan1326	nan	1704.0	SEVEN	500	
275	Changsha-170_eight-1	Changsha	170_eight	p a ²⁴	chan1326	nan	1705.0	EIGHT	782	
276	Changsha-171_nine-1	Changsha	171_nine	tɕ j ə w i əu ⁴¹	chan1326	nan	1483.0	NINE	292	
277	Changsha-172_ten-1	Changsha	172_ten	ʂ ʅ ²⁴	chan1326	nan	1515.0	TEN	805	
278	Changsha-172_ten-2	Changsha	172_ten	pʰ a w ⁵⁵	chan1326	nan	1515.0	TEN	907	
279	Changsha-173_eleven-1	Changsha	173_eleven	ʂ ʅ ²⁴ + i ²⁴	chan1326	nan	1706.0	ELEVEN	49	
280	Changsha-177_first-1	Changsha	177_first	t i ¹¹ + i ²⁴	chan1326	nan	728.0	FIRST	23	
281	Changsha-178_second-1	Changsha	178_second	t i ¹¹ + ə ¹¹	chan1326	nan	1384.0	SECOND	753	
282	Changsha-180_twoounces-1	Changsha	180_twoounces	ə ¹¹ + l j a n ⁴¹	chan1326	nan	2180.0	TWO OUNCES	287	
283	Changsha-1_sun-1	Changsha	1_sun	tʰ a j ⁵⁵ + j a n ¹³	chan1326	nan	1343.0	SUN	469	
284	Changsha-1_sun-2	Changsha	1_sun	ʐ ʅ ²⁴ + t ə w	chan1326	nan	1343.0	SUN	184	
285	Changsha-20_today-1	Changsha	20_today	tɕ i n ³³ + ʈʂ a w ³³	chan1326	nan	1283.0	TODAY	316	
286	Changsha-20_today-2	Changsha	20_today	tɕ i n ³³ + ʐ ʅ ²⁴	chan1326	nan	1283.0	TODAY	19	
287	Changsha-22_wheat-1	Changsha	22_wheat	m ə ²⁴ + ts ɿ	chan1326	nan	1077.0	WHEAT	939	
288	Changsha-2315_cook-1	Changsha	2315_cook	tɕ y ¹³ + f a n ¹³ + s ɿ ³³ + f u	chan1326	nan	2315.0	COOK (PERSON)	527	
289	Changsha-2315_cook-2	Changsha	2315_cook	t a j ¹¹ + s ɿ ³³ + f u	chan1326	nan	2315.0	COOK (PERSON)	710	
290	Changsha-24_sunflower-1	Changsha	24_sunflower	k w e j u/w e i ¹³ + f a ³³	chan1326	nan	1956.0	SUNFLOWER	358	
291	Changsha-25_spinach-1	Changsha	25_spinach	p o ³³ + tsʰ a j ⁵⁵	chan1326	nan	975.0	SPINACH	249	
292	Changsha-26_cabbage-1	Changsha	26_cabbage	p a w ³³ + tsʰ a j ⁵⁵	chan1326	nan	774.0	CABBAGE	456	
293	Changsha-29_sweetpotato-1	Changsha	29_sweetpotato	x o ŋ ¹³ + ɕ y ¹¹	chan1326	nan	159.0	SWEET POTATO	737	
294	Changsha-2_moon-1	Changsha	2_moon	ɥ e ²⁴ + l j a n ¹¹	chan1326	nan	1313.0	MOON	659	
295	Changsha-2_moon-2	Changsha	2_moon	ɥ e ²⁴ + l j a n ⁵⁵ + p u ¹³ + s a ²⁴	chan1326	nan	1313.0	MOON	831	
296	Changsha-2_moon-3	Changsha	2_moon	ɥ e ²⁴ + l j a n ⁵⁵ + p a ³³ + p a	chan1326	nan	1313.0	MOON	659	
297	Changsha-32_pig-1	Changsha	32_pig	tɕ y ³³	chan1326	nan	1337.0	PIG	558	
298	Changsha-35_rooster-1	Changsha	35_rooster	tɕ j a w i a u ⁵⁵ + tɕ i ³³ + k o ŋ ³³	chan1326	nan	1511.0	ROOSTER	412	
299	Changsha-36_chicken-1	Changsha	36_chicken	tɕ i ³³ + p o ¹³	chan1326	nan	1318.0	CHICKEN	1104	
300	Changsha-37_sparrow-1	Changsha	37_sparrow	m a ¹³ + tsʰ j o ²⁴ + ts ɿ	chan1326	nan	1854.0	SPARROW	91	
301	Changsha-38_mouse-1	Changsha	38_mouse	l a w ⁴¹ + ɕ y ⁴¹ + ts ɿ	chan1326	nan	1491.0	MOUSE	594	
302	Changsha-38_mouse-2	Changsha	38_mouse	k a w ³³ + kʰ ə ²⁴	chan1326	nan	1491.0	MOUSE	802	
303	Changsha-39_bedbug-1	Changsha	39_bedbug	ʈʂʰ ə w ⁵⁵ + ʈʂ o ŋ ¹³	chan1326	nan	1949.0	BEDBUG	1064	
304	Changsha-39_bedbug-2	Changsha	39_bedbug	ɕ j a n ³³ + k u ³³ + ɲ j a n ¹³	chan1326	nan	1949.0	BEDBUG	461	
305	Changsha-3_star-1	Changsha	3_star	s i n ³³ + ts ɿ	chan1326	nan	1430.0	STAR	6	
306	Changsha-40_house-1	Changsha	40_house	u ²⁴	chan1326	nan	1252.0	HOUSE	589	
307	Changsha-42_window-1	Changsha	42_window	l j a n ¹¹ + tɕʰ ɥ a n ³³	chan1326	nan	1375.0	WINDOW	713	
308	Changsha-43_doorsills-1	Changsha	43_doorsills	m ə n ¹³ + kʰ a n ⁴¹	chan1326	nan	2185.0	DOORSILLS	612	
309	Changsha-45_kitchen-1	Changsha	45_kitchen	tɕ y ¹³ + f a n ¹³	chan1326	nan	1365.0	KITCHEN	514	
310	Changsha-45_kitchen-2	Changsha	45_kitchen	ts a w ⁵⁵ + u ²⁴	chan1326	nan	1365.0	KITCHEN	772	
311	Changsha-46_chimney-1	Changsha	46_chimney	j ẽ ³³ + t o ŋ ¹³	chan1326	nan	1305.0	CHIMNEY	538	
312	Changsha-47_table-1	Changsha	47_table	ts o ²⁴ + ts ɿ	chan1326	nan	1775.0	TABLE	718	
313	Changsha-48_stairs-1	Changsha	48_stairs	l ə w ¹³ + tʰ i ³³	chan1326	nan	34.0	STAIRS	1035	
314	Changsha-49_head-1	Changsha	49_head	l a w ⁴¹ + kʰ o ²⁴	chan1326	nan	1256.0	HEAD	937	
315	Changsha-4_thunderverb-1	Changsha	4_thunderverb	t a ⁴¹ + l e j ¹³	chan1326	nan	2378.0	THUNDER (VERB)	97	
316	Changsha-50_forehead-1	Changsha	50_forehead	ŋ ə ²⁴ + kʰ o ²⁴	chan1326	nan	123.0	FOREHEAD	132	
317	Changsha-50_forehead-2	Changsha	50_forehead	ŋ ə ²⁴ + t ə w ¹³	chan1326	nan	123.0	FOREHEAD	932	
318	Changsha-51_face-1	Changsha	51_face	l j ẽ ⁴¹	chan1326	nan	1560.0	FACE	896	
319	Changsha-52_nose-1	Changsha	52_nose	p i ²⁴ + ts ɿ	chan1326	nan	1221.0	NOSE	28	
320	Changsha-53_neck-1	Changsha	53_neck	tɕ i n ⁴¹ + k ə n ³³	chan1326	nan	1333.0	NECK	380	
321	Changsha-54_lefthand-1	Changsha	54_lefthand	ts o ⁴¹ + ʂ ə w ⁴¹	chan1326	nan	2182.0	LEFT HAND	1080	
322	Changsha-54_lefthand-2	Changsha	54_lefthand	ts o ⁴¹ + ʂ ə w ⁴¹ + ts ɿ	chan1326	nan	2182.0	LEFT HAND	439	
323	Changsha-55_righthand-1	Changsha	55_righthand	j ə w i əu ¹¹ + ʂ ə w ⁴¹	chan1326	nan	2183.0	RIGHT HAND	181	
324	Changsha-56_fist-1	Changsha	56_fist	tɕ ɥ ẽ ¹³ + t ə w ¹³ + k u	chan1326	nan	1473.0	FIST	723	
325	Changsha-57_forefinger-1	Changsha	57_forefinger	ʂ ə w ⁴¹ + ʈʂ ʅ ²⁴ + l a w ⁴¹	chan1326	nan	577.0	FOREFINGER	853	
326	Changsha-58_fingernail-1	Changsha	58_fingernail	ʈʂ ʅ ²⁴ + k a ²⁴ + ts ɿ	chan1326	nan	1258.0	FINGERNAIL	120	
327	Changsha-59_knee-1	Changsha	59_knee	s i ²⁴ + t ə w k u ²⁴	chan1326	nan	1371.0	KNEE	326	
328	Changsha-59_knee-2	Changsha	59_knee	kʰ ə ²⁴ + s i ²⁴ + k u ²⁴	chan1326	nan	1371.0	KNEE	954	
329	Changsha-5_flashverb-1	Changsha	5_flashverb	ʈʂʰ ʅ ⁴¹ + ʂ ə̃ ⁴¹	chan1326	nan	2377.0	FLASH (VERB)	885	
330	Changsha-60_leg-1	Changsha	60_leg	tʰ e j ⁴¹ + p a ⁵⁵ + ts ɿ	chan1326	nan	1297.0	LEG	123	
331	Changsha-61_father-1	Changsha	61_father	t j e ³³ + t j e	chan1326	nan	1217.0	FATHER	264	
332	Changsha-61_father-2	Changsha	61_father	j a ¹³ + j a	chan1326	nan	1217.0	FATHER	646	
333	Changsha-61_father-3	Changsha	61_father	j a ¹³ + l a w ⁴¹ + k õ ³³	chan1326	nan	1217.0	FATHER	594	
334	Changsha-62_mother-1	Changsha	62_mother	m a ⁵⁵ + m a	chan1326	nan	1216.0	MOTHER	35	
335	Changsha-62_mother-2	Changsha	62_mother	ɲ j a n ¹³	chan1326	nan	1216.0	MOTHER	461	
336	Changsha-62_mother-3	Changsha	62_mother	ɲ j a n ¹³ + l a w ⁴¹ + ts ɿ	chan1326	nan	1216.0	MOTHER	594	
337	Changsha-6_rain-1	Changsha	6_rain	l o ²⁴ + y ⁴¹	chan1326	nan	1253.0	RAIN (RAINING)	1162	
338	Changsha-73_husband-1	Changsha	73_husband	l a n ¹³ + ʐ ə n ¹³	chan1326	nan	1200.0	HUSBAND	1006	
339	Changsha-73_husband-2	Changsha	73_husband	l a w ⁴¹ + k õ ³³ + ts ɿ	chan1326	nan	1200.0	HUSBAND	594	
340	Changsha-73_husband-3	Changsha	73_husband	ŋ a j ⁵⁵ + ʐ ə n ¹³	chan1326	nan	1200.0	HUSBAND	707	
341	Changsha-74_wife-1	Changsha	74_wife	t a n ¹³ + kʰ ə ²⁴	chan1326	nan	1199.0	WIFE	642	
342	Changsha-74_wife-2	Changsha	74_wife	p o ¹³ + p o ¹³ + ts ɿ	chan1326	nan	1199.0	WIFE	594	
343	Changsha-74_wife-3	Changsha	74_wife	ŋ a j ⁵⁵ + ʐ ə n ¹³	chan1326	nan	1199.0	WIFE	707	
344	Changsha-75_son-1	Changsha	75_son	ts a j ⁴¹	chan1326	nan	1620.0	SON	417	
345	Changsha-76_daughter-1	Changsha	76_daughter	ɲ y ⁴¹	chan1326	nan	1357.0	DAUGHTER	202	
346	Changsha-77_breakfast-1	Changsha	77_breakfast	ts a w ⁴¹ + f a n ¹¹	chan1326	nan	1322.0	BREAKFAST	481	
347	Changsha-78_lunch-1	Changsha	78_lunch	ʈʂ o ŋ ³³ + f a n ¹¹	chan1326	nan	768.0	LUNCH	329	
348	Changsha-79_supper-1	Changsha	79_supper	j a ¹¹ + f a n ¹¹	chan1326	nan	1833.0	DINNER (SUPPER)	67	
349	Changsha-7_snow-1	Changsha	7_snow	l o ²⁴ + s j e ²⁴	chan1326	nan	1255.0	SNOWING	1163	
350	Changsha-80_noodles-1	Changsha	80_noodles	m j ẽ ¹¹	chan1326	nan	973.0	NOODLE	229	
351	Changsha-85_soyasauce-1	Changsha	85_soyasauce	ts j a n ⁵⁵ + j ə w i əu ¹³	chan1326	nan	1968.0	SOYA SAUCE	279	
352	Changsha-86_salt-1	Changsha	86_salt	j ẽ ¹³	chan1326	nan	1274.0	SALT	669	
353	Changsha-87_chopsticks-1	Changsha	87_chopsticks	kʰ w a j u a i ⁵⁵ + ts ɿ	chan1326	nan	1987.0	CHOPSTICKS	818	
354	Changsha-88_spoon-1	Changsha	88_spoon	p j a w i a u ¹³	chan1326	nan	1378.0	SPOON	41	
355	Changsha-89_man-1	Changsha	89_man	l a n ¹³ + ʐ ə n ¹³	chan1326	nan	1554.0	MAN	1006	
356	Changsha-89_man-2	Changsha	89_man	l a n ¹³ + t i	chan1326	nan	1554.0	MAN	1049	
357	Changsha-89_man-3	Changsha	89_man	l a n ¹³ + ʐ ə n ¹³ + k a	chan1326	nan	1554.0	MAN	1006	
358	Changsha-8_hail-1	Changsha	8_hail	p i n ³³ + pʰ a w ⁵⁵	chan1326	nan	609.0	HAIL	31	
359	Changsha-90_woman-1	Changsha	90_woman	ɲ y ⁴¹ + ʐ ə n ¹³	chan1326	nan	962.0	WOMAN	485	
360	Changsha-90_woman-2	Changsha	90_woman	ɲ y ⁴¹ + t i	chan1326	nan	962.0	WOMAN	792	
361	Changsha-90_woman-3	Changsha	90_woman	t a n ¹³ + kʰ ə ²⁴ + m ə n	chan1326	nan	962.0	WOMAN	642	
362	Changsha-91_boy-1	Changsha	91_boy	ŋ a ¹³ + ts ɿ	chan1326	nan	1366.0	BOY	1084	
363	Changsha-92_girl-1	Changsha	92_girl	m e j ¹¹ + ts ɿ	chan1326	nan	1646.0	GIRL	866	
364	Changsha-93_oldman-1	Changsha	93_oldman	l a w ⁴¹ + k õ ³³ + ts ɿ	chan1326	nan	406.0	OLD MAN	594	
365	Changsha-94_doctor-1	Changsha	94_doctor	i ³³ + s ə n ³³	chan1326	nan	597.0	PHYSICIAN	822	
366	Changsha-94_doctor-2	Changsha	94_doctor	l a n ¹³ + ʈʂ o ŋ ³³	chan1326	nan	597.0	PHYSICIAN	998	
367	Changsha-96_beggar-1	Changsha	96_beggar	k a w ⁵⁵ + f a ⁵⁵ + ts ɿ	chan1326	nan	1934.0	BEGGAR	992	
368	Changsha-97_nurse-1	Changsha	97_nurse	ɲ y ⁴¹ + k o ŋ ³³	chan1326	nan	1104.0	NURSE	1026	
369	Changsha-97_nurse-2	Changsha	97_nurse	p a w ⁴¹ + m o ⁴¹	chan1326	nan	1104.0	NURSE	378	
370	Changsha-98_becomesick-1	Changsha	98_becomesick	p i n ¹¹ + t a	chan1326	nan	1847.0	SICK	345	
371	Changsha-99_catchacold-1	Changsha	99_catchacold	k a n ⁴¹ + m a w ⁵⁵	chan1326	nan	2184.0	CATCH A COLD	224	
372	Changsha-99_catchacold-2	Changsha	99_catchacold	ʂ a n ³³ + x o ŋ ³³	chan1326	nan	2184.0	CATCH A COLD	240	
373	Changsha-9_freeze-1	Changsha	9_freeze	ɕ j a ¹¹ + l i n ¹¹	chan1326	nan	1431.0	FREEZE	282	
374	Changsha-9_freeze-2	Changsha	9_freeze	k ə w ⁵⁵ + l i n ¹¹	chan1326	nan	1431.0	FREEZE	1099	
375	Chengdu-102_humpback-1	Chengdu	102_humpback	tʰ o ³¹ + p e j ¹³ + ts ɿ ⁵³	chen1267	nan	99.0	HUNCHBACK	174	
376	Chengdu-103_die-1	Chengdu	103_die	s ɿ ⁵³ + n o	chen1267	nan	1494.0	DIE	1000	
377	Chengdu-103_die-2	Chengdu	103_die	n a w ⁵³ + n o ⁵³	chen1267	nan	1494.0	DIE	411	
378	Chengdu-103_die-3	Chengdu	103_die	tɕʰ j e ¹³ + n o ⁵³	chen1267	nan	1494.0	DIE	438	
379	Chengdu-103_die-4	Chengdu	103_die	tɕʰ j a w i a u ⁵⁵ + k ə r ⁵³	chen1267	nan	1494.0	DIE	784	
380	Chengdu-105_i-1	Chengdu	105_i	ŋ o ⁵³	chen1267	nan	1209.0	I	267	
381	Chengdu-106_thou-1	Chengdu	106_thou	ɲ i ⁵³	chen1267	nan	1215.0	THOU	1185	
382	Chengdu-107_he-1	Chengdu	107_he	tʰ a ⁵⁵	chen1267	nan	1211.0	HE	704	
383	Chengdu-108_we-1	Chengdu	108_we	ŋ o ⁵³ + m ə n ³¹	chen1267	nan	1212.0	WE	915	
384	Chengdu-109_you-1	Chengdu	109_you	ɲ i ⁵³ + m ə n ³¹	chen1267	nan	1213.0	YOU	1007	
385	Chengdu-10_blow-1	Chengdu	10_blow	k w a ³¹ + f o ŋ ⁵⁵	chen1267	nan	175.0	BLOW (OF WIND)	192	
386	Chengdu-10_blow-2	Chengdu	10_blow	tɕʰ i ⁵³ + f o ŋ ⁵⁵	chen1267	nan	175.0	BLOW (OF WIND)	833	
387	Chengdu-10_blow-3	Chengdu	10_blow	tsʰ w e j u/w e i ⁵⁵ + f o ŋ ⁵⁵	chen1267	nan	175.0	BLOW (OF WIND)	1136	
388	Chengdu-110_they-1	Chengdu	110_they	tʰ a ⁵⁵ + m ə n ³¹	chen1267	nan	817.0	THEY	1200	
389	Chengdu-112_self-1	Chengdu	112_self	ts ɿ ¹³ + tɕ j a ⁵⁵	chen1267	nan	1993.0	SELF	727	
390	Chengdu-112_self-2	Chengdu	112_self	k o ³¹ + z ə n ³¹	chen1267	nan	1993.0	SELF	773	
391	Chengdu-113_who-1	Chengdu	113_who	n a ⁵³ + k o ¹³	chen1267	nan	1235.0	WHO	640	
392	Chengdu-114_what-1	Chengdu	114_what	s a ¹³ + ts ɿ ⁵³	chen1267	nan	1236.0	WHAT	732	
393	Chengdu-115_here-1	Chengdu	115_here	ts ə r ⁵⁵	chen1267	nan	136.0	HERE	854	
394	Chengdu-116_there-1	Chengdu	116_there	n ə r ⁵⁵	chen1267	nan	1937.0	THERE	1127	
395	Chengdu-118_this-1	Chengdu	118_this	ts e ¹³ + k o ¹³	chen1267	nan	1214.0	THIS	984	
396	Chengdu-119_that-1	Chengdu	119_that	n a ¹³ + k o ¹³	chen1267	nan	78.0	THAT	888	
397	Chengdu-11_rainbow-1	Chengdu	11_rainbow	x o ŋ ³¹	chen1267	nan	1733.0	RAINBOW	855	
398	Chengdu-11_rainbow-2	Chengdu	11_rainbow	tsʰ a j ⁵³ + x o ŋ ³¹	chen1267	nan	1733.0	RAINBOW	796	
399	Chengdu-11_rainbow-3	Chengdu	11_rainbow	tʰ j a n ⁵⁵ + tɕʰ j a w i a u ³¹	chen1267	nan	1733.0	RAINBOW	131	
400	Chengdu-120_whatkindof-1	Chengdu	120_whatkindof	n a ⁵³ + k o ¹³	chen1267	nan	727.0	WHICH	640	
401	Chengdu-121_how-1	Chengdu	121_how	ts a ³¹ + k o ¹³	chen1267	nan	1239.0	HOW	388	
402	Chengdu-121_how-2	Chengdu	121_how	n a ŋ ⁵³ + k o ¹³	chen1267	nan	1239.0	HOW	618	
403	Chengdu-122_classifierperson-1	Chengdu	122_classifierperson	w e j u/w e i ¹³	chen1267	nan	516.0	PERSON (CLASSIFIER)	288	
404	Chengdu-123_classifierpair-1	Chengdu	123_classifierpair	s w a ŋ ⁵⁵	chen1267	nan	2089.0	PAIR (CLASSIFIER)	708	
405	Chengdu-124_classifierpillow-1	Chengdu	124_classifierpillow	tsʰ w a ŋ ³¹	chen1267	nan	2166.0	PILLOW (CLASSIFIER)	905	
406	Chengdu-125_classifiervehicle-1	Chengdu	125_classifiervehicle	tɕ j a ¹³	chen1267	nan	2167.0	VEHICLE (CLASSIFIER)	175	
407	Chengdu-125_classifiervehicle-2	Chengdu	125_classifiervehicle	k w a ¹³	chen1267	nan	2167.0	VEHICLE (CLASSIFIER)	741	
408	Chengdu-126_classifiercow-1	Chengdu	126_classifiercow	tʰ j a w i a u ³¹	chen1267	nan	2168.0	COW (CLASSIFIER)	716	
409	Chengdu-126_classifiercow-2	Chengdu	126_classifiercow	k ə n ⁵⁵	chen1267	nan	2168.0	COW (CLASSIFIER)	882	
